name,image,ratings,no_of_ratings,discount_price,actual_price,weight_volume,discount_price_USD,actual_price_USD
Diabexy Almond Cookies Sugar Control for Diabetes (Pack of 3) - 200g,https://m.media-amazon.com/images/I/71yjQ4jlgUL._AC_UL320_.jpg,4.1,40,1199.0,1485.0,g,13.781609195402298,17.06896551724138
"Dry Fruit Hub Tunisian Dates 800g Pack Of 2 Each 400g Barari Tunisian Dates Deglet Nour Branched Dates, Tunisia Dates, Dat...",https://m.media-amazon.com/images/I/71DgGk5FjrS._AC_UL320_.jpg,4.1,116,503.0,1100.0,g,5.781609195402299,12.64367816091954
"Bob's Red Mill Artisan Bread Flour (Unbleached), 2.27 kg",https://m.media-amazon.com/images/I/91KKjgwdXtL._AC_UL320_.jpg,4.6,231,779.0,785.0,,8.954022988505747,9.022988505747126
NUTMART Premium Sunflower Seeds || 1 KG || RS 375,https://m.media-amazon.com/images/I/61z1hYjg8zS._AC_UL320_.jpg,4.3,49,349.0,550.0,,4.011494252873563,6.32183908045977
Sri Sri Ayurveda Natural & Pure Tattva Honey (250g) Pack of 2,https://m.media-amazon.com/images/I/81bdrjj3cCL._AC_UL320_.jpg,4.3,171,263.0,280.0,g,3.0229885057471266,3.218390804597701
"Nespresso Arpeggio Coffee Capsules (3 Sticks, 30 Pods)",https://m.media-amazon.com/images/I/61Ed7s-gPML._AC_UL320_.jpg,4.6,"5,377",2249.0,3000.0,,25.850574712643677,34.48275862068966
"FreshToHome Crunchy Chicken Popcorn, 400 g Pack | Ready-To-Cook| Preservative Free",https://m.media-amazon.com/images/I/51uqW8QOOkL._AC_UL320_.jpg,4.4,3,197.0,399.0,,2.264367816091954,4.586206896551724
"Shanai Foods 100% Natural California Almonds, 500g | Premium Badam Giri",https://m.media-amazon.com/images/I/61U3yIvptVL._AC_UL320_.jpg,5,5,405.0,550.0,g,4.655172413793103,6.32183908045977
"The Pure Story Jojoba oil-100% Pure Virgin Cold Pressed Moisturizer for Face, Skin, Hair & Nails for Sensitive & Dry Skin ...",https://m.media-amazon.com/images/I/71-v8wV+1wL._AC_UL320_.jpg,4.3,121,385.0,495.0,,4.425287356321839,5.689655172413793
"Nestle A+ Greek Yoghurt Strawberry, 90 g",https://m.media-amazon.com/images/I/61cfTm2wjFL._AC_UL320_.jpg,4.2,128,37.5,50.0,,0.43103448275862066,0.5747126436781609
Lindt Excellence Caramel & Sea Salt Touch Chocolate Bar 100 Grams (Pack of 2),https://m.media-amazon.com/images/I/81FgRkCOoLS._AC_UL320_.jpg,4.3,804,499.0,800.0,,5.735632183908046,9.195402298850574
"Knorr Lime Seasoning Mix, 500g",https://m.media-amazon.com/images/I/6113bzM9A2L._AC_UL320_.jpg,4.4,86,219.0,240.0,g,2.5172413793103448,2.7586206896551726
"Papilon Concentrated Gel Food Color, Super Red, 30 g",https://m.media-amazon.com/images/I/51eo5UG43VL._AC_UL320_.jpg,4,"1,438",180.0,200.0,,2.0689655172413794,2.2988505747126435
